                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5081,                 9.3646,                0.41833,                 1.1936,                 1.2925,                0.71071,                0.55129,                0.63226,                 0.3497,                0.17151,                0.06877,                0.02043,                0.00366,                 1.4973,                 8.4023,                0.11273,                 1.1163,                 1.2514,              0.0006665,              0.0006665,              0.0006665
